Name,File,agree,consc,extra,humility,narc,neuro,openn
Andrew Witty,Andrew Witty - UNH.txt,4.734000205993652,4.175999641418457,4.440000057220459,3.7619998455047607,4.613999843597412,2.556000232696533,3.7139999866485596
Enrique Lores,Enrique Lores - HPQ.txt,4.613999843597412,3.324000120162964,4.133999824523926,4.182000160217285,4.331999778747559,2.9880001544952393,3.8279998302459717
Arvind Krishna,Arvind Krishna - IBM.txt,4.440000057220459,4.733999729156494,4.668000221252441,3.504000186920166,4.355999946594238,2.568000078201294,4.560000419616699
Tim Knavish,Tim Knavish - PPG.txt,4.631999969482422,3.5999999046325684,4.421999931335449,3.6060001850128174,4.734000205993652,2.5920002460479736,3.9720001220703125
Lourenco Goncalves,Lourenco Goncalves - FCX.txt,4.727999687194824,3.4080002307891846,4.127999782562256,3.618000030517578,3.7080001831054688,2.5859999656677246,3.5940003395080566
Richard Dickson,Richard Dickson - GAP.txt,4.182000160217285,4.584000587463379,4.661999702453613,3.7619998455047607,4.572000026702881,2.9819998741149902,4.050000190734863
Mark Stewart,Mark Stewart - GT.txt,4.145999908447266,4.595999717712402,4.440000057220459,4.056000232696533,4.013999938964844,2.8499999046325684,4.320000171661377
Judy Marks,Judy Marks - OTIS.txt,4.565999984741211,3.6480000019073486,4.248000144958496,3.881999969482422,4.2960004806518555,2.5440001487731934,3.6599998474121094
Lane Riggs,Lane Riggs - VLO.txt,4.212000370025635,5.291999816894531,4.338000297546387,3.737999677658081,3.8279998302459717,3.119999647140503,4.727999687194824
Timothy Wentworth,Timothy Wentworth - WBA.txt,4.1579999923706055,3.863999843597412,4.289999961853027,4.139999866485596,3.629999876022339,3.2280001640319824,3.923999786376953
Cristiano Amon,Cristiano Amon - QCOM.txt,4.272000312805176,2.8379998207092285,4.344000339508057,3.6539998054504395,3.7680001258850098,2.940000057220459,3.384000062942505
Marc Miller,Marc Miller - UHS.txt,4.368000030517578,4.223999977111816,4.800000190734863,3.684000015258789,4.133999824523926,2.615999698638916,3.5279998779296875
James Fitterling,James Fitterling - DOW.txt,4.338000297546387,3.630000352859497,4.644000053405762,3.936000108718872,4.452000141143799,2.7720000743865967,3.6419997215270996
